route_id,service_id,trip_id
31,1079,1684325
31,1079,699695
31,1085,1088324
31,1095,60967
31,1137,1528700
31,1137,1617643
31,1152,1283049
31,1167,1694782
31,1182,1429558
31,1183,605152
31,1203,1473474
31,1210,218239
31,1258,132055
31,1266,1350344
31,145,1442562
31,145,1528906
31,145,416734
31,145,996614
31,191,504771
31,206,22088
31,218,1004866
31,230,1384203
31,269,1612264
31,270,1064010
31,28,1216474
31,317,781698
31,332,400849
31,37,1577910
31,422,824575
31,428,1119702
31,442,1421998
31,445,69353
31,469,121589
31,47,1500020
31,49,729029
31,492,326325
31,495,566935
31,5,691787
31,502,1411700
31,502,421830
31,504,1370895
31,504,222785
31,530,215652
31,536,245213
31,565,1504597
31,565,22876
31,565,635184
31,568,924482
31,575,1068425
31,575,1316272
31,593,1599033
31,593,344487
31,599,22028
31,599,978718
31,604,430124
31,604,938168
31,606,377459
31,629,1261983
31,633,709973
31,636,1157288
31,655,734724
31,711,1062619
31,711,219413
31,711,478475
31,729,193430
31,743,1512940
31,743,164435
31,743,225468
31,754,1523238
31,754,19477
31,754,243618
31,763,1644430
31,769,1668163
31,769,927730
31,785,279328
31,791,1041445
31,800,1543753
31,800,1587104
31,800,1631597
31,800,177810
31,800,195265
31,800,507898
31,800,970044
31,807,427416
31,83,485451
31,839,527494
31,839,662642
31,880,1394112
31,928,898436
31,928,946361
31,940,1002343
31,940,1094316
31,940,1118601
31,940,1311492
31,940,1354850
31,940,1446435
31,940,1480218
31,940,1537444
31,940,1694176
31,940,239441
31,940,262139
31,940,354180
31,940,63916
31,940,684240
31,940,818748
31,957,687289
32,10,1134559
32,10,284006
32,1016,1108609
32,1016,853273
32,1046,490874
32,1126,199524
32,1137,821953
32,1167,1058781
32,1167,366278
32,1258,1413898
32,1258,228599
32,1258,243574
32,1258,843127
32,1266,281913
32,131,603344
32,140,973493
32,166,1503912
32,218,1126166
32,230,1541865
32,230,746895
32,250,585867
32,260,1362880
32,260,1633255
32,264,1081644
32,264,446097
32,274,975580
32,336,471193
32,372,1221026
32,390,1040460
32,410,148913
32,42,1139289
32,504,1059602
32,504,1126090
32,504,1140585
32,504,1171540
32,504,1303027
32,504,1389065
32,504,798433
32,504,844966
32,513,736985
32,56,407480
32,572,551067
32,593,183378
32,593,990834
32,625,1179973
32,633,139567
32,65,1489521
32,704,1119210
32,723,1333144
32,723,203401
32,723,329932
32,724,1669367
32,754,151106
32,754,1570194
32,780,542486
32,791,1092963
32,793,48015
32,855,1125904
32,855,1184043
32,855,1288917
32,855,1504269
32,855,1556212
32,855,1644710
32,855,385796
32,855,8733
32,855,972076
32,862,1011494
32,868,131957
32,868,1399816
32,868,713001
32,885,358665
32,914,964519
32,921,827821
32,934,1432750
32,934,568841
32,958,328515
32,979,1128445
33,106,1331988
33,1062,162656
33,1062,210593
33,1073,321838
33,1085,74132
33,1095,138934
33,1095,314452
33,1095,887766
33,1096,1136055
33,1159,615480
33,1172,1517478
33,1172,23600
33,1172,518105
33,1172,689350
33,1172,881702
33,1172,899655
33,1187,107543
33,1189,1090049
33,1189,1200936
33,1189,864978
33,1193,334591
33,1209,68626
33,1263,624433
33,136,1700549
33,144,1519691
33,156,1523547
33,170,536205
33,170,642818
33,170,820592
33,184,154859
33,218,1123795
33,218,678041
33,231,1576681
33,266,502439
33,276,318212
33,295,659229
33,299,1046323
33,299,1292876
33,299,23705
33,398,717884
33,408,933812
33,417,838133
33,484,865614
33,49,443465
33,49,922256
33,502,1340272
33,504,1346392
33,504,148603
33,504,1498198
33,504,1611187
33,504,1632901
33,504,1644990
33,504,1647797
33,504,246973
33,504,35387
33,504,363663
33,504,496870
33,504,532323
33,504,671959
33,504,81054
33,504,869288
33,517,231056
33,548,1043946
33,548,1089694
33,548,1334102
33,548,1477915
33,548,307062
33,548,325871
33,548,6480
33,56,1163179
33,589,1596796
33,593,821699
33,61,301490
33,655,1429754
33,655,1490145
33,704,1009487
33,728,1300106
33,743,1513942
33,743,1577968
33,743,607738
33,743,840550
33,754,301182
33,754,73934
33,774,103580
33,800,1348398
33,800,1597415
33,84,1467703
33,84,479955
33,855,1173499
33,855,1270725
33,855,1270862
33,855,1445790
33,855,1466095
33,855,1552129
33,855,585421
33,855,603813
33,855,652773
33,855,833298
33,855,939195
33,875,106240
33,875,146548
33,875,1554527
33,875,707374
33,875,837314
33,875,873607
33,875,994558
33,880,1252575
33,880,1268004
33,916,1523113
34,1085,905593
34,1095,745701
34,1117,1541135
34,1166,1486053
34,1166,356434
34,1166,363719
34,1166,518652
34,1166,60815
34,1166,781815
34,1167,277306
34,1245,1375866
34,1245,141763
34,1263,1696785
34,1263,185618
34,1266,1393785
34,191,1154771
34,191,1363988
34,191,1650903
34,191,180554
34,191,246267
34,191,353884
34,191,646747
34,191,870794
34,191,888173
34,191,928606
34,218,1182987
34,228,680753
34,250,846675
34,388,1237686
34,484,985305
34,504,476824
34,504,776419
34,655,713940
34,66,742720
34,70,1547705
34,762,1104743
34,763,1137281
34,763,971772
34,807,1045687
34,868,992853
34,897,1112460
34,897,1198410
34,897,138697
34,897,1491154
34,897,1594420
34,897,173433
34,897,196746
34,897,340411
34,897,75544
34,927,1086320
34,940,1050861
34,940,595146
34,942,799034
34,979,1039248
34,979,1106696
34,979,1523049
34,979,1579942
34,979,269959
34,979,413842
34,979,648548
34,979,695228
34,979,726902
34,979,82585
35,1157,1101560
35,236,1477085
35,251,1685674
35,251,331885
35,504,1284334
35,731,421101
35,926,1367629
35,926,732937
36,1014,1614131
36,1040,1694221
36,1045,915101
36,1085,1541940
36,1094,1518187
36,1204,1236134
36,1222,1697408
36,1225,1196285
36,1263,1493590
36,1263,584328
36,232,635471
36,252,114751
36,285,877720
36,345,1335527
36,378,964793
36,455,729354
36,484,825625
36,497,331935
36,497,830364
36,502,1055987
36,502,985822
36,504,1142197
36,504,923877
36,56,1390980
36,56,152117
36,56,1588404
36,661,831540
36,686,584733
36,740,19571
36,740,352096
36,743,427311
36,829,1459164
36,857,1330141
36,864,1702024
36,940,1220246
37,1114,327888
37,631,491153
37,817,206664
37,940,1667312
37,948,1285720
38,1011,433636
38,1011,46945
38,107,1540039
38,107,759875
38,1197,1481833
38,1197,881377
38,239,437505
38,239,968255
38,48,417692
38,48,822213
38,504,325211
38,504,714097
38,568,419945
38,568,567404
38,585,1488659
38,585,29303
38,593,1253268
38,593,1605226
38,655,1192015
38,655,522341
38,670,350628
38,670,732221
38,686,1274114
38,686,1327322
38,957,1145661
38,957,192289
39,1005,1675143
39,101,1105427
39,101,202727
39,101,358702
39,101,736107
39,101,887110
39,101,902768
39,101,972718
39,1046,1159699
39,1046,341742
39,1067,1447600
39,1067,352820
39,1167,77517
39,1177,3716
39,1187,753442
39,1240,1045784
39,1242,216400
39,131,108421
39,206,1283833
39,213,1604391
39,235,1120653
39,235,1166669
39,235,980079
39,250,745216
39,250,924648
39,265,1000359
39,265,1601011
39,265,1667510
39,265,696398
39,369,225800
39,384,64016
39,400,371084
39,400,721712
39,400,837483
39,416,1146157
39,432,1417716
39,432,357426
39,432,904544
39,449,1548434
39,504,1045303
39,504,1124142
39,504,1300468
39,504,1630811
39,504,271882
39,504,303172
39,504,357324
39,504,418144
39,504,590043
39,504,66480
39,504,746225
39,504,816532
39,518,164147
39,552,211979
39,56,1107875
39,56,1332772
39,56,1459490
39,56,1500953
39,56,1530930
39,56,537631
39,56,801699
39,56,870536
39,56,943895
39,56,945032
39,599,630271
39,601,485775
39,626,968900
39,72,549201
39,743,1542618
39,763,1447270
39,812,956067
39,82,1069111
39,82,1136447
39,82,1362268
39,82,1685501
39,82,189557
39,82,42861
39,833,433450
39,877,1456594
39,912,100026
39,933,1216704
39,954,1161119
4,1022,468130
4,1114,645711
4,1266,1135494
4,1268,1329777
4,1268,980694
4,399,1224855
4,598,281997
4,631,1254391
4,66,679705
4,700,1106700
4,702,845541
4,785,389949
4,817,701608
4,940,1681327
4,948,1316692
4,966,1637588
4,966,892944
40,1079,1537426
40,1081,705969
40,1085,1282526
40,1085,706961
40,1148,263768
40,1157,502407
40,1157,935153
40,1167,264733
40,1173,572118
40,118,1406691
40,1265,1155462
40,1266,1343397
40,1266,182687
40,288,906
40,295,640077
40,295,701873
40,344,99892
40,35,1016251
40,427,103532
40,45,1259714
40,45,271217
40,469,904282
40,502,859531
40,504,1400090
40,504,1659784
40,504,342765
40,504,572105
40,504,886143
40,599,1161454
40,599,23435
40,655,384222
40,655,468834
40,732,927112
40,737,1067463
40,737,1442388
40,737,152374
40,737,423722
40,737,434475
40,737,89557
40,743,123949
40,743,1455543
40,743,396018
40,751,1013931
40,751,998482
40,754,421882
40,754,642343
40,758,1624599
40,758,670033
40,763,1320694
40,763,1405271
40,763,1513482
40,763,1593815
40,763,208928
40,763,397756
40,763,723286
40,763,935324
40,782,1248218
40,807,313696
40,825,65094
40,847,849664
40,855,389846
40,979,360801
41,127,771980
41,1272,522225
41,158,1293808
41,158,596597
41,158,90439
41,158,99681
41,174,1160601
41,290,1158619
41,365,609726
41,460,488430
41,49,1438771
41,49,1440377
41,49,1699038
41,49,653533
41,504,781912
41,515,1643902
41,515,270160
41,596,1194637
41,694,4642
41,695,1328762
41,737,1406717
41,737,1576728
41,737,1701510
41,855,320470
41,866,1427061
41,868,11380
41,868,792301
41,881,121193
41,881,1609854
41,881,898323
41,926,1235893
41,926,1350006
41,926,536728
42,1079,1239624
42,1263,1127147
42,356,1167633
42,743,381606
42,837,31060
42,867,1044092
42,963,528526
43,1046,1058140
43,1046,694104
43,1185,771680
43,1258,1378562
43,229,266843
43,504,1130399
43,504,1144358
43,504,1379781
43,504,1621360
43,504,325810
43,504,594528
43,634,1343079
43,791,1136948
43,794,711091
43,794,825346
43,810,1082770
44,1205,1437314
44,1209,14502
44,346,1078649
44,422,1530839
44,469,26607
44,536,1167724
44,558,611529
44,56,1497177
44,610,917876
44,686,135360
44,686,458426
44,693,796112
44,712,1628514
44,868,865302
44,940,1178458
44,940,4950
44,940,702895
45,101,1257724
45,101,1391002
45,101,362955
45,101,439351
45,101,71371
45,101,722013
45,101,891012
45,101,912705
45,101,920458
45,1013,1090316
45,1013,1359436
45,1013,277303
45,1016,1283362
45,1016,1448552
45,1016,248217
45,1016,353145
45,1047,1313268
45,1047,35414
45,1064,88048
45,1067,1310759
45,1074,1283642
45,1077,1199758
45,1085,1166073
45,1095,1463946
45,110,1639778
45,1101,1458530
45,1103,1004689
45,111,295331
45,111,508062
45,1117,1006024
45,1117,102589
45,1117,1259727
45,1117,187605
45,1117,427174
45,1117,812188
45,1117,90053
45,1125,403250
45,1141,1039048
45,1151,976852
45,1157,1079122
45,1157,1527328
45,1157,211683
45,1157,292034
45,1157,498637
45,1157,561354
45,1157,622873
45,1163,1155579
45,1167,1585610
45,1167,219770
45,1167,573668
45,1182,1020206
45,1182,1474672
45,1182,229645
45,1182,380760
45,1187,215066
45,1189,1193262
45,1189,1195701
45,1189,1199425
45,1203,1018047
45,1203,1087580
45,1203,1112959
45,1203,1523995
45,1203,168280
45,1203,1692502
45,1203,194726
45,1203,357087
45,1203,372428
45,1203,639171
45,1209,732357
45,1209,915702
45,1209,968746
45,1227,1664640
45,1229,1664012
45,1238,1068489
45,1238,1290768
45,1238,1615103
45,1238,472995
45,1238,817695
45,1249,602175
45,1253,1098404
45,1263,368707
45,1263,528480
45,1263,74585
45,131,844787
45,138,1016044
45,148,308730
45,148,831028
45,153,914181
45,154,719860
45,18,1557182
45,191,1374181
45,191,1581104
45,191,1668882
45,191,240906
45,191,279486
45,191,389759
45,191,73312
45,191,866006
45,21,877126
45,230,56818
45,230,610720
45,230,863046
45,230,916901
45,234,1301365
45,250,1002791
45,250,1301302
45,250,1416204
45,250,146772
45,250,1493580
45,250,1586088
45,250,251896
45,250,256066
45,250,33669
45,250,546095
45,250,685400
45,250,750861
45,250,80391
45,250,910993
45,264,1576134
45,264,1659622
45,264,851201
45,286,1141015
45,288,1023489
45,288,1070479
45,288,505272
45,289,1530996
45,295,967094
45,320,323845
45,337,280742
45,362,1306015
45,362,1643655
45,362,254389
45,362,524212
45,366,198040
45,381,940649
45,397,1169158
45,397,1271608
45,434,860502
45,462,719085
45,469,1083082
45,472,839853
45,484,15975
45,484,553811
45,49,1065412
45,49,1208302
45,49,1271026
45,49,1496148
45,49,1586027
45,49,1675342
45,49,1699865
45,49,191526
45,49,242728
45,49,393939
45,49,592165
45,49,646343
45,49,647311
45,49,659738
45,49,704034
45,49,708328
45,49,713447
45,49,964537
45,502,247351
45,502,479223
45,502,485594
45,502,529832
45,502,546096
45,502,71000
45,502,755311
45,504,1009857
45,504,106580
45,504,1070201
45,504,115520
45,504,1173055
45,504,1247834
45,504,1519383
45,504,1540781
45,504,155127
45,504,1574513
45,504,1585276
45,504,1697676
45,504,215644
45,504,229894
45,504,425265
45,504,48122
45,504,582765
45,504,61897
45,504,65247
45,504,673080
45,504,710467
45,504,795575
45,504,801457
45,504,922674
45,519,1071147
45,519,1282733
45,519,1604901
45,519,687990
45,530,1222548
45,530,1295626
45,530,1317024
45,530,1613222
45,530,258571
45,530,557172
45,530,694693
45,530,81427
45,543,1042543
45,550,253028
45,554,145300
45,554,324068
45,555,742147
45,56,1047874
45,56,106553
45,56,1216122
45,56,1337483
45,56,133789
45,56,1425592
45,56,166760
45,56,182785
45,56,275483
45,56,403137
45,56,517714
45,56,557047
45,56,75645
45,56,906031
45,560,1312855
45,560,1330377
45,560,665781
45,585,1369593
45,585,1466671
45,585,1605937
45,585,273396
45,585,284384
45,585,362821
45,585,745843
45,59,130548
45,59,1491962
45,59,592683
45,59,623365
45,593,1015202
45,593,1062206
45,593,1282589
45,593,1316576
45,593,1364398
45,593,1681560
45,593,242196
45,593,275522
45,593,356787
45,593,361824
45,593,545841
45,593,744551
45,593,770970
45,593,82593
45,593,991886
45,599,722973
45,606,902880
45,607,1069406
45,607,127895
45,607,1581917
45,607,1594545
45,607,91684
45,607,96349
45,61,1396695
45,621,1690986
45,629,312007
45,633,1020281
45,633,1023364
45,633,230896
45,633,653647
45,633,832502
45,633,883987
45,655,1393369
45,655,1429271
45,655,1548104
45,655,165955
45,655,1685704
45,655,284078
45,655,314491
45,655,350894
45,655,445382
45,655,504641
45,655,772794
45,655,912160
45,655,959947
45,665,190080
45,691,506562
45,703,1034615
45,703,1160738
45,703,1227993
45,703,1315016
45,703,1324934
45,703,1705648
45,703,263889
45,703,35543
45,703,406107
45,703,654827
45,703,663912
45,703,782996
45,704,1417954
45,704,1686302
45,707,1624180
45,707,499348
45,711,12570
45,711,600221
45,724,1499551
45,724,509415
45,727,424838
45,728,1074733
45,728,1216320
45,728,1294336
45,728,1574404
45,728,690483
45,737,1441134
45,737,1466290
45,74,922790
45,743,1164232
45,743,1226346
45,743,1287381
45,743,1334871
45,743,134364
45,743,1362576
45,743,1401267
45,743,1419622
45,743,1420120
45,743,1442980
45,743,1468331
45,743,15368
45,743,1616027
45,743,1656806
45,743,1691880
45,743,184334
45,743,313243
45,743,391179
45,743,492811
45,743,508832
45,743,622449
45,743,656900
45,743,666435
45,743,687341
45,743,747165
45,743,761270
45,743,76859
45,743,89148
45,743,935563
45,743,936005
45,743,955603
45,75,1040363
45,75,1075873
45,75,1374985
45,75,1582888
45,75,349451
45,75,896164
45,754,1083619
45,754,1086892
45,754,1113500
45,754,1179158
45,754,1181495
45,754,1197724
45,754,1211956
45,754,131218
45,754,1315253
45,754,1317137
45,754,1372493
45,754,141074
45,754,1474122
45,754,1530849
45,754,1531874
45,754,1547700
45,754,1599462
45,754,160151
45,754,1606841
45,754,1639736
45,754,170462
45,754,184454
45,754,221126
45,754,306609
45,754,419596
45,754,436689
45,754,47275
45,754,56223
45,754,580310
45,754,584903
45,754,601742
45,754,611617
45,754,617237
45,754,70248
45,754,740335
45,754,935574
45,754,940791
45,754,944410
45,754,979411
45,755,1557219
45,759,540074
45,763,1024916
45,763,1089585
45,763,1265422
45,763,1334433
45,763,1481658
45,763,1592779
45,763,551827
45,763,699140
45,763,850492
45,771,1298525
45,780,1534258
45,785,1378193
45,785,1628397
45,785,603677
45,785,623899
45,785,822989
45,791,973894
45,821,1026110
45,84,1437784
45,84,16439
45,84,182137
45,84,264017
45,84,57330
45,855,1205464
45,855,1410060
45,855,598707
45,855,678921
45,855,845323
45,873,1347550
45,934,1104997
45,934,531455
45,935,1491378
45,940,989648
45,945,1550445
45,957,1326593
45,96,824204
45,971,1505563
46,109,1579869
46,109,577351
46,1123,960423
46,172,1701834
46,191,1141964
46,191,1153961
46,191,387958
46,191,518714
46,199,1698187
46,469,1216021
46,469,1356850
46,469,1401303
46,469,1556244
46,469,205
46,469,527683
46,469,747803
46,47,1093194
46,47,1414328
46,47,686710
46,49,1442190
46,49,1502103
46,49,1504807
46,49,1666136
46,49,4485
46,492,347801
46,50,1246544
46,50,1386488
46,50,1510545
46,504,1248641
46,504,1252477
46,504,229664
46,504,240178
46,530,266251
46,536,1697640
46,560,565467
46,560,597669
46,602,1173492
46,602,1423252
46,602,504823
46,602,544653
46,602,606682
46,602,952149
46,604,1520128
46,604,839081
46,611,1219011
46,704,456395
46,704,577015
46,704,611612
46,704,933376
46,737,1190387
46,754,1583830
46,754,544600
46,76,1142127
46,763,1022318
46,763,1097041
46,763,1400564
46,763,179159
46,763,232678
46,763,589754
46,763,739668
46,791,669859
46,793,1150225
46,793,281050
46,826,87441
46,842,1257713
46,94,296694
46,940,1459064
46,940,1470073
46,940,661578
46,945,334866
46,945,462250
46,964,39212
46,964,498200
46,979,1453502
46,979,1600116
47,1036,1242894
47,1036,1395612
47,1042,1447947
47,1042,841560
47,1054,1055803
47,1054,731197
47,1064,257581
47,1066,1699048
47,1071,1100728
47,1071,769967
47,1079,688973
47,1079,884731
47,1079,939735
47,1106,320574
47,1109,1606036
47,1109,273281
47,1122,1280117
47,1122,1294157
47,1157,1405667
47,1157,44703
47,1169,1046904
47,1169,839288
47,1171,136297
47,1182,1251064
47,1182,929831
47,1194,1327400
47,1194,866930
47,1203,182499
47,1203,264050
47,1263,65229
47,135,1502281
47,135,246309
47,245,201138
47,267,894421
47,285,1625644
47,285,583054
47,287,1522502
47,288,270113
47,30,1050141
47,30,1193756
47,300,563730
47,300,603701
47,308,360619
47,322,1525562
47,323,128939
47,323,1669945
47,349,1206302
47,349,1220797
47,389,547815
47,389,861663
47,407,1457160
47,412,260953
47,446,357016
47,449,1042836
47,449,1167456
47,45,347414
47,469,120685
47,469,849536
47,533,436151
47,533,829638
47,547,1590355
47,593,1702213
47,598,80351
47,600,1004899
47,618,571989
47,636,1252709
47,636,1346105
47,636,678624
47,636,959403
47,641,1332997
47,641,582036
47,642,1374614
47,645,1448329
47,653,112178
47,653,1215226
47,66,1455592
47,696,231954
47,704,1185039
47,704,1240839
47,704,1504285
47,704,1509551
47,704,531515
47,704,798885
47,743,446808
47,743,807204
47,744,670109
47,775,1135603
47,775,1582913
47,791,1531722
47,791,67432
47,800,1127878
47,800,403401
47,800,50688
47,800,985283
47,808,159648
47,815,1198221
47,822,668742
47,84,108365
47,84,231735
47,849,1421137
47,849,1597765
47,861,1335848
47,861,675100
47,874,429756
47,882,820289
47,907,1214938
47,907,640917
47,95,1345604
47,95,951621
47,975,753756
47,979,1306476
47,979,1627264
47,979,1700433
47,979,274824
47,979,316101
47,979,502519
47,980,22957
47,982,766972
47,983,1617116
47,983,562664
48,686,1484766
48,686,1570677
48,686,469006
48,737,368764
48,953,1149178
49,1189,456116
49,127,800248
49,27,655858
49,365,1323213
49,432,941577
49,504,713074
49,737,1117737
49,763,1202016
49,763,1208101
49,808,1483538
49,855,1466754
49,866,931526
49,868,1573509
49,926,1421216
49,926,1538156
49,926,638226
5,1057,1205733
5,435,368567
5,504,25926
5,504,325089
5,504,931346
5,9,1159107
5,911,1441961
5,997,521691
50,1026,1458553
50,1028,444878
50,1046,233410
50,1049,380730
50,1053,1205658
50,1067,205560
50,1076,688577
50,1079,1280880
50,1079,648601
50,1079,86570
50,1085,637984
50,1145,1578511
50,1152,1021680
50,1152,105854
50,1152,1252256
50,1152,132459
50,1152,2029
50,1152,41876
50,118,552134
50,1203,1442500
50,1203,1444115
50,1203,1482269
50,1203,1695166
50,1203,292975
50,1203,49221
50,1203,548612
50,1203,562037
50,1203,716084
50,1205,785583
50,1234,1318814
50,1234,654157
50,1258,1025724
50,1263,707851
50,128,117054
50,131,1433722
50,146,1344418
50,166,1029295
50,203,1385486
50,203,597149
50,206,838607
50,215,1031517
50,215,1047742
50,227,453486
50,238,1609548
50,24,56368
50,250,1292427
50,250,342199
50,250,531740
50,257,668778
50,26,175751
50,264,1414075
50,264,27584
50,295,470399
50,304,1357844
50,33,1249909
50,342,1079306
50,363,1120203
50,371,1149061
50,371,1665171
50,371,241571
50,409,560135
50,448,1322985
50,448,1463494
50,448,896018
50,449,838517
50,452,318364
50,46,897254
50,469,1210732
50,49,1508022
50,504,594395
50,504,656457
50,51,854146
50,56,533546
50,579,1668944
50,584,854182
50,588,1129803
50,598,364311
50,606,1288846
50,617,1629847
50,618,573706
50,62,1025892
50,649,1158348
50,649,1451288
50,649,1698828
50,649,421424
50,649,469003
50,649,67177
50,649,687786
50,649,89264
50,66,657874
50,662,1474408
50,704,134620
50,73,680792
50,736,1087054
50,743,259149
50,757,930208
50,763,1125410
50,776,613269
50,782,1175392
50,782,645832
50,782,768007
50,79,39588
50,808,1114231
50,808,201576
50,84,693732
50,853,811775
50,876,607690
50,894,1555133
50,921,1449352
50,940,626035
50,945,1193875
50,946,685948
50,946,701646
50,946,753928
50,957,744269
50,960,780800
50,965,890805
50,979,1168836
50,979,1472167
50,979,297609
50,979,316941
51,1031,740111
51,1056,86189
51,1067,1434741
51,1072,786688
51,1072,816869
51,1076,1226280
51,1076,1254588
51,1076,384490
51,1079,1172658
51,1079,1344599
51,1079,1535892
51,1079,1656896
51,1079,472422
51,1079,572483
51,1079,608336
51,1085,1187322
51,1085,146803
51,1085,183905
51,1085,851821
51,1090,455947
51,1095,185539
51,1095,359572
51,111,1364777
51,111,173536
51,1113,372205
51,1115,517074
51,1117,920119
51,1125,246574
51,1138,93876
51,1139,315153
51,1157,1151320
51,1157,1292736
51,1157,461801
51,1157,594808
51,1157,651472
51,1157,663281
51,1157,755858
51,1167,1098822
51,1167,132483
51,1167,1394672
51,1167,1401386
51,1167,146544
51,1167,1537927
51,1167,1626222
51,1167,201009
51,1167,438626
51,1167,479103
51,1167,481607
51,1167,645160
51,1167,911613
51,1167,921167
51,1167,940933
51,1177,186242
51,1189,1185983
51,1189,284185
51,1189,655144
51,1189,657533
51,1189,743757
51,1189,894361
51,1205,1018755
51,1205,1628101
51,1205,209640
51,1205,339135
51,1205,383419
51,1205,6318
51,1205,87688
51,1205,96038
51,123,61290
51,1234,1502901
51,1234,1540044
51,1234,393442
51,1263,1083330
51,1263,1664213
51,1263,333696
51,1263,920737
51,1266,1263165
51,1266,1271062
51,1266,166142
51,1266,202689
51,1266,925676
51,1268,1247872
51,158,1515529
51,158,1614910
51,158,1625239
51,158,180235
51,158,595951
51,158,849005
51,166,444277
51,183,553128
51,191,495246
51,191,715389
51,204,1165207
51,21,1352428
51,218,1280037
51,218,1461976
51,218,625471
51,230,1124341
51,230,1585516
51,230,1689575
51,230,1697392
51,230,366550
51,255,179313
51,288,1025374
51,288,116925
51,295,1217232
51,295,1329430
51,295,133871
51,337,624667
51,354,309661
51,391,1081193
51,443,1560559
51,464,756129
51,478,143006
51,486,1478737
51,486,272815
51,49,1371339
51,49,177598
51,49,277217
51,502,1202645
51,502,128877
51,502,1288972
51,502,1631388
51,502,349598
51,502,416793
51,502,563964
51,504,1046947
51,504,1128265
51,504,1566090
51,504,404643
51,504,418042
51,504,462538
51,504,791363
51,504,924016
51,53,1475518
51,544,439299
51,556,1323139
51,56,420407
51,56,430604
51,590,1611066
51,591,957109
51,593,1387356
51,593,1408643
51,593,1476748
51,593,1658973
51,593,342944
51,593,837927
51,593,942576
51,599,1232180
51,599,1554588
51,599,520745
51,599,917235
51,606,1339827
51,606,981816
51,625,1066460
51,625,1089186
51,625,1481424
51,625,722986
51,625,846460
51,629,1064926
51,629,248785
51,633,1277694
51,633,228406
51,633,598805
51,633,766892
51,636,203157
51,641,617450
51,642,596579
51,642,814908
51,655,1128703
51,655,19087
51,655,906140
51,674,1039679
51,674,106276
51,674,119594
51,674,1277913
51,674,1426625
51,674,550790
51,674,906936
51,704,1180027
51,704,1419786
51,704,1429529
51,704,1458373
51,704,557884
51,711,1193505
51,711,1338807
51,711,1365080
51,711,1637728
51,711,645714
51,711,693793
51,711,889633
51,727,1201120
51,732,489675
51,732,701457
51,737,382241
51,743,1658062
51,743,573509
51,743,859609
51,743,897078
51,748,362709
51,754,1111142
51,754,1115659
51,754,1303350
51,754,1383839
51,754,163524
51,754,1675589
51,754,552872
51,763,399690
51,763,932734
51,771,1168380
51,773,975998
51,780,789762
51,782,1034455
51,782,1066609
51,782,1221476
51,782,1434776
51,782,1446384
51,782,1540352
51,782,1650853
51,782,252931
51,782,838857
51,800,1246095
51,800,136626
51,800,1537167
51,800,244887
51,800,500317
51,800,556994
51,800,570185
51,803,535884
51,807,1183366
51,807,817393
51,808,1058629
51,823,560081
51,84,1545967
51,851,346669
51,855,1250485
51,855,520750
51,855,558891
51,866,1049461
51,866,1191645
51,866,1448650
51,866,1684001
51,866,1687429
51,866,79349
51,868,1057207
51,868,1142568
51,868,1473244
51,868,1514213
51,868,1519855
51,868,300631
51,868,619245
51,868,650542
51,868,854531
51,868,858814
51,90,1421597
51,901,481670
51,921,1537711
51,922,1404809
51,926,1120847
51,926,138669
51,929,715978
51,934,252111
51,940,761647
51,957,1311765
51,957,37367
51,957,979607
51,979,987805
51,996,1293710
52,1001,1015390
52,1024,114366
52,1024,1649767
52,1076,1454891
52,1157,1591748
52,1189,343832
52,1205,1217992
52,1205,402977
52,1205,616993
52,1205,667586
52,1209,1125621
52,1209,112929
52,1238,1330682
52,136,266784
52,264,1673628
52,313,896748
52,49,110382
52,49,737314
52,49,963919
52,504,1664968
52,504,386286
52,504,775062
52,504,901514
52,593,1055289
52,593,943921
52,606,435085
52,631,1700453
52,631,435896
52,697,1125637
52,704,443599
52,713,1533016
52,724,752732
52,840,1032313
52,840,1201308
52,855,345508
52,868,1351396
52,868,1427137
52,868,1517759
52,868,219247
52,974,1148634
53,101,227272
53,1057,1075181
53,112,457860
53,1167,1217419
53,250,854731
53,299,54273
53,504,211151
53,56,234025
53,670,904420
53,721,751920
53,737,577405
53,737,704968
53,743,230959
53,754,646289
53,763,1539621
53,763,461797
53,763,847288
53,763,883478
53,763,988612
53,820,779706
53,868,1081952
53,946,851100
53,953,666581
53,995,1614128
54,1038,68174
54,1046,143478
54,1056,1020260
54,1056,306840
54,1056,637181
54,1085,964764
54,1117,878491
54,117,1386724
54,1189,491277
54,1209,914048
54,1233,1528898
54,1263,1406447
54,131,219756
54,131,446992
54,137,584345
54,191,662529
54,191,776948
54,191,831934
54,191,948980
54,247,73236
54,258,540468
54,276,521891
54,295,896794
54,344,542308
54,358,1544927
54,362,839516
54,396,1349642
54,436,1634999
54,469,549254
54,49,89116
54,49,892133
54,50,1647704
54,50,519622
54,504,1207579
54,504,794411
54,512,732786
54,593,558985
54,619,622973
54,645,701826
54,655,1445687
54,666,772017
54,701,194795
54,704,855415
54,711,1508155
54,724,482111
54,724,900874
54,743,1555104
54,763,1303334
54,763,901299
54,786,1090680
54,786,647613
54,786,821858
54,791,127458
54,791,862197
54,800,1077974
54,81,1367389
54,950,237886
54,955,1096029
54,985,115478
54,99,1638626
55,1029,1117127
55,1064,1543140
55,1067,1154564
55,1067,1199022
55,1067,1241424
55,1067,414833
55,1067,42542
55,1067,533228
55,1067,621636
